,Bovespa,Dow Jones,Nasdaq,Selic,dolar_Compra,dolar_Venda,high,low,open,volume,close,adjclose,alvo,mdmv7,mdmv21
2007-05-15,50518.0,13383.83984375,2525.2900390625,12.43,1.9914,1.9922,4.025683879852295,3.9258739948272705,4.025683879852295,1100086,3.959144115447998,3.0079329013824463,3.97245192527771,3.9382311957223073,3.771785509018671
2007-05-16,51738.0,13487.5302734375,2547.419921875,12.43,1.9578000000000002,1.9586000000000001,4.091558933258057,3.959144115447998,3.959144115447998,363689,3.97245192527771,3.018043041229248,3.959144115447998,3.9544860294886996,3.788262128829956
2007-05-17,51631.0,13476.7197265625,2539.3798828125,12.43,1.9565000000000001,1.9573,3.959144115447998,3.927203893661499,3.9292008876800537,237450,3.959144115447998,3.0079329013824463,3.9924139976501465,3.9687447547912598,3.805055606932867
2007-05-18,52078.0,13556.5302734375,2558.449951171875,12.43,1.9622000000000002,1.963,4.122167110443115,3.959144115447998,3.959144115447998,547037,3.9924139976501465,3.0332090854644775,3.859333038330078,3.9877563204084123,3.8273624124981107
2007-05-21,52423.0,13542.8798828125,2578.7900390625,12.43,1.9427,1.9435000000000002,4.0057220458984375,3.859333038330078,4.0057220458984375,281032,3.859333038330078,2.9321019649505615,3.859333038330078,3.978250469480242,3.8464372725713822
2007-05-22,52208.0,13539.9501953125,2588.02001953125,12.43,1.9401000000000002,1.9409,3.859998941421509,3.8393709659576416,3.859998941421509,249473,3.859333038330078,2.9321019649505615,3.985759973526001,3.9496380601610457,3.862787133171445
2007-05-23,51813.0,13525.650390625,2577.050048828125,12.43,1.9481000000000002,1.9489,3.985759973526001,3.859333038330078,3.859333038330078,2795301,3.985759973526001,3.028153896331787,3.9258739948272705,3.9410828862871443,3.8851256597609747
2007-05-24,50531.0,13441.1298828125,2537.919921875,12.43,1.9645000000000001,1.9653,3.9791059494018555,3.9258739948272705,3.9791059494018555,306581,3.9258739948272705,2.982656717300415,3.9924139976501465,3.9363300119127547,3.903154895419166
2007-05-25,51618.0,13507.2802734375,2557.18994140625,12.43,1.9512,1.952,3.9924139976501465,3.892604112625122,3.892604112625122,106702,3.9924139976501465,3.0332090854644775,4.091558933258057,3.9391817365373885,3.9180472237723216
2007-05-29,51713.0,13521.33984375,2572.06005859375,12.43,1.9453,1.9461,4.09222412109375,4.0323381423950195,4.077585220336914,363689,4.09222412109375,3.109039545059204,4.244600772857666,3.9723567281450545,3.9437127453940257
